시군구,번지,계약년월,계약일,거래금액(만원),건축년도,단지명,전용면적(㎡),층,해제사유발생일
경상남도 김해시 구산동,256,202201,27,"12,000",1994,시영,59.76,11,-
경상남도 김해시 삼계동,1428-1,202201,27,"17,000",2005,동원로얄듀크,67.9598,12,-
경상남도 김해시 내동,1125-4,202201,27,"29,000",1998,현대3차,99.91,8,-
경상남도 김해시 외동,1260-1,202201,27,"15,700",1997,덕산베스트타운,59.82,15,-
경상남도 김해시 관동동,448-1,202201,27,"15,500",2004,팔판마을부영그린타운3차,59.9888,15,-
경상남도 김해시 무계동,156-5,202201,27,"14,500",2000,석봉마을대동아파트,59.9,3,-
경상남도 김해시 진영읍 진영리,1691,202201,27,"32,850",2017,진영이진캐스빌,84.9723,11,-
경상남도 김해시 삼계동,610,202201,27,"38,500",2007,삼계이안,123.6231,6,-
경상남도 김해시 율하동,1369,202201,27,"38,500",2013,율현마을동원로얄듀크1차,84.9916,20,-
경상남도 김해시 삼계동,1439-4,202201,27,"21,000",2002,화정마을부영1차,84.9814,10,-
경상남도 김해시 삼계동,610,202201,27,"35,000",2007,삼계이안,123.6231,2,-
경상남도 김해시 주촌면 천곡리,1531,202201,27,"41,000",2019,김해센텀두산위브더제니스,75.9258,15,-
경상남도 사천시 곤양면 남문외리,51,202201,27,"16,200",2016,월드파크,83.7734,6,-
경상남도 사천시 사천읍 구암리,1864,202201,27,"19,500",2017,사천대화파크리네르아파트,79.6649,4,-
경상남도 사천시 사남면 유천리,928,202201,27,"16,950",2018,사천흥한에르가,59.99,5,-
경상남도 사천시 정동면 고읍리,438-15,202201,27,"7,500",1995,한빛타운,59.96,5,-
경상남도 사천시 정동면 풍정리,388-1,202201,27,"7,700",1994,삼성,59.886,10,-
